The human perfoms a couple of steps 	 the human performs a couple of steps
A person performs some kind of wiping motion. 	 a person performs some kind of wiping motion
A human is making a horizontal wiping motion. 	 a human is making a horizontal wiping motion
A person wipes an object with his left hand. 	 a person wipes an object with his left hand
human goes forward starting with right 	 human goes forward starting with right
A person walks forward. 	 a person walks forward
A person walks slowly forward 	 a person walks slowly forward
A person walks forward and is pushed backwards after a couple of steps. 	 a person walks forward and is pushed backwards after a couple of steps
A person walks against an object. 	 a person walks against an object
an man bumps into something while walking 	 an man bumps into something while walking
a person walks slowly forward 	 a person walks slowly forward
a person wlaks forwards quite slow 	 a person walks forwards quite slow
A person walks 2 steps forward, turns 180 degrees on the left foot and walks again 2 steps forward. 	 a person walks 2 steps forward turns 180 degrees on the left foot and walks again 2 steps forward
The human walks then turn left and walks back to the starting point 	 the human walks then turn left and walks back to the starting point
Person walking and stumbling a little bit 	 person walking and stumbling a little bit
A Person walks forward and stumbles slightly 	 a person walks forward and stumbles slightly
Someone is beeing pushed on the right shoulder while walking forward. 	 someone is being pushed on the right shoulder while walking forward
A human is walking straight, doing a sidestep since he is pushed and returns to his initial walking line 	 a human is walking straight doing a sidestep since he is pushed and returns to his initial walking line
a person walks forwards gets pushed from the right and keeps on walking 	 a person walks forwards gets pushed from the right and keeps on walking
The human walks like a alcoholized person 	 the human walks like a alcoholized person
A person walks a ninety degree curve to the left. 	 a person walks a 90 degrees curve to the left
Someone who starts running. 	 someone who starts running
Person going on all fours and crawling 	 person going on all fours and crawling
A human crawls on the floor 	 a human crawls on the floor
the human is crawling on the floor 	 the human is crawling on the floor
A person walking on all fours 	 a person walking on all fours
A person walks slowly 4 steps forward. 	 a person walks slowly 4 steps forward
A person walks slowly four steps forward. 	 a person walks slowly 4 steps forward
A human is walking slowly putting the right foot directly in front of the left foot. Moving slightly to the left side. 	 a human is walking slowly putting the right foot directly in front of the left foot moving slightly to the left side
A person stumbles over something lying on the floor 	 a person stumbles over something lying on the floor
a person walks forward and gets pushed from behind and tumbles for some steps 	 a person walks forward and gets pushed from behind and tumbles for some steps
A person gets pushed forward very hard. 	 a person gets pushed forward very hard
Somebody bangs his head on something. 	 somebody bangs his head on something
A person is shuffling forward then taking a turn to the right. 	 a person is shuffling forward then taking a turn to the right
A person walks in a counter-clockwise circle 	 a person walks in a counter clockwise circle
Someone walks in a circle counterclockwise 	 someone walks in a circle counterclockwise
A person walking forwards for a few steps 	 a person walking forwards for a few steps
A person walks around a corner to the right. 	 a person walks around a corner to the right
A person walks forwards. 	 a person walks forwards
Subject is jogging forward. 	 subject is jogging forward
Someone is jogging for 4 steps starting with the right leg. 	 someone is jogging for 4 steps starting with the right leg
human is running forward 	 human is running forward
A man standing and drinking a bottle of water 	 a man standing and drinking a bottle of water
A person raises both arms like jumping jack. 	 a person raises both arms like jumping jack
someone lifts his arm over his head. 	 someone lifts his arm over his head
Somebody raises his hands in form of a circle 	 somebody raises his hands in form of a circle
A human walking in a circle clockwise 	 a human walking in a circle clockwise
A human walks forwards, turns around and walks back again. 	 a human walks forwards turns around and walks back again
A human casts a fishing line. 	 a human casts a fishing line
A person waves his right hand. 	 a person waves his right hand
a person walks a quarter leftwards circle 	 a person walks a quarter leotards circle
human performs a bending walking motion to the left 	 human performs a bending walking motion to the left
A person running forwards for a few steps. 	 a person running forwards for a few steps
A human performing wiping motions with the left hand 	 a human performing wiping motions with the left hand
A person performs a stirring motion. 	 a person performs a stirring motion
A person wipes a surface using the left hand. 	 a person wipes a surface using the left hand
a person wipes something in front of it with its left hand 	 a person wipes something in front of it with its left hand
A person moves his left hand in horizontal circles in front of his belly. 	 a person moves his left hand in horizontal circles in front of his belly
A person is slowly moving forward. 	 a person is slowly moving forward
A person makes a big step to the left. 	 a person makes a big step to the left
A standing person is beeing pushed softly from the right side. 	 a standing person is being pushed softly from the right side
A human performs a step to the left 	 a human performs a step to the left
A human is walking in a 90 degree curve to the right. 	 a human is walking in a 90 degrees curve to the right
A human being pushed from behind 	 a human being pushed from behind
a person gets pushed from behind 	 a person gets pushed from behind
A person is walking forwards. 	 a person is walking forwards
the person is walking forward and backward 	 the person is walking forward and backward
A person walks forward then backward and forward again 	 a person walks forward then backward and forward again
a person walks some steps forward gets pushed backwards and then continues walking 	 a person walks some steps forward gets pushed backwards and then continues walking
While stand the hand is moved in a circle. 	 while stand the hand is moved in a circle
A person wipes a table. 	 a person wipes a table
a person wipes something away with its left hand 	 a person wipes something away with its left hand
A person moves his left hand horizontally in a circle in front of his belly. 	 a person moves his left hand horizontally in a circle in front of his belly
A human wipes  horizontal once in the same hight as its hips. 	 a human wipes horizontal once in the same height as its hips
A persons is doing a cirle with the left hand, parallel to the ground at hip high 	 a persons is doing a circle with the left hand parallel to the ground at hip high
Person walking and then turning on one foot 	 person walking and then turning on 1 foot
Someone walks forward then turn around and walks back 	 someone walks forward then turn around and walks back
A person takes two step forward then turns around on one foot and takes another two steps. 	 a person takes 2 step forward then turns around on 1 foot and takes another 2 steps
A person turns 180 degrees on his left foot. 	 a person turns 180 degrees on his left foot
human goes forward and turns around partway 	 human goes forward and turns around partway
A person walks a quarter circle to the right 	 a person walks a quarter circle to the right
A person turns right. 	 a person turns right
A person walks a quarter of a circle. 	 a person walks a quarter of a circle
A person walks 90degrees to the right performing a quarter circle 	 a person walks 90 degrees to the right performing a quarter circle
Somebody walks a quarter circle clockwise. 	 somebody walks a quarter circle clockwise
a person does floor exercises 	 a person does floor exercises
A person walks in a small circle counterclockwise. 	 a person walks in a small circle counterclockwise
A human walks in circles counterclockwise making long steps. 	 a human walks in circles counterclockwise making long steps
the person is performing a short run 	 the person is performing a short run
A person starting to run forward for 4 steps. 	 a person starting to run forward for 4 steps
A human starts jogging straight and slows down and stops after 	 a human starts jogging straight and slows down and stops after
A person performs a few running steps from still stand and comes to rest again. 	 a person performs a few running steps from still stand and comes to rest again
A person is running forward. 	 a person is running forward
A person jumps up and spins 180° on both feed while jumping. 	 a person jumps up and spins 180 degrees on both feed while jumping
A person plays the violin 	 a person plays the violin
Someone plays violin 	 someone plays violin
A person playing the violin holding it with his right arm and playing it with his left. 	 a person playing the violin holding it with his right arm and playing it with his left
A person performs arm motions as if playing the violin, holding it on the right side. 	 a person performs arm motions as if playing the violin holding it on the right side
A person plays guitar 	 a person plays guitar
A person is wiping a horizontal surface. 	 a person is wiping a horizontal surface
a man is wiping or rubbing something with his right hand 	 a man is wiping or rubbing something with his right hand
Someone performs a golf putt motion. 	 someone performs a golf putt motion
A person is putting 	 a person is putting
A human performs a golf shot to the left 	 a human performs a golf shot to the left
A human grabs minigolf club, holds it on the right side of its hips and performs a slight hit of a ball. 	 a human grabs minigolf club holds it on the right side of its hips and performs a slight hit of a ball
a person play golf with its right hand 	 a person play golf with its right hand
human performs a golf playing like motion 	 human performs a golf playing like motion
Someone is playing golf. 	 someone is playing golf
A person runs in the forward direction. 	 a person runs in the forward direction
A person starts running, takes six steps and comes to a rest again. 	 a person starts running takes 6 steps and comes to a rest again
a person jogs some meters forwards 	 a person jogs some m forwards
some one starts jogging and stops in five steps. 	 some 1 starts jogging and stops in 5 steps
A person walks 2 steps forward, turns 180 degrees on the left foot and walks again 2 steps forward. 	 a person walks 2 steps forward turns 180 degrees on the left foot and walks again 2 steps forward
a person walks forward, turns around and walks back 	 a person walks forward turns around and walks back
Subject walks forward spins around and walks back. 	 subject walks forward spins around and walks back
A person is carefully and slowly walking forward. 	 a person is carefully and slowly walking forward
a person walks a few steps forward 	 a person walks a few steps forward
A human walking forward 	 a human walking forward
a person walks forward 	 a person walks forward
A human walks fast along the path of a number eight. 	 a human walks fast along the path of a number 8
A person being pushed while walking forwards 	 a person being pushed while walking forwards
someone walks while doing one quick sidestep to his right side 	 someone walks while doing 1 quick sidestep to his right side
A person walks forward and is pushed to the right. 	 a person walks forward and is pushed to the right
The human walks like a alcoholized person 	 the human walks like a alcoholized person
a man is walking straight, when he makes a step to the side 	 a man is walking straight when he makes a step to the side
A person walks backwards. 	 a person walks backwards
Someone is walking backwards 4 steps starting with the left leg. 	 someone is walking backwards 4 steps starting with the left leg
A person walks four slow steps forward. 	 a person walks 4 slow steps forward
Subject walks forward spins around and walks back. 	 subject walks forward spins around and walks back
a person walks forward 	 a person walks forward
a person walks forwards quite slow 	 a person walks forwards quite slow
A person walks while turning to the right 	 a person walks while turning to the right
human goes in a quater circle clockwise starting with right 	 human goes in a quarter circle clockwise starting with right
a person walks to the right performing a quater circle 	 a person walks to the right performing a quarter circle
A person walks 4 steps forward. 	 a person walks 4 steps forward
a person walks forwards 	 a person walks forwards
A human walks forward, sits down on the floor with its legs parallel to the floor and then performs some kind of streching movement 	 a human walks forward sits down on the floor with its legs parallel to the floor and then performs some kind of stretching movement
a person is walking and then pushed. 	 a person is walking and then pushed
A human takes two steps forward, is pushed to the right by somebody, regains his posture and carefully continues on his original path. 	 a human takes 2 steps forward is pushed to the right by somebody regains his posture and carefully continues on his original path
a person walks forwards is pushed by something from his left and then takes a few more steps 	 a person walks forwards is pushed by something from his left and then takes a few more steps
a person steps fast to the left due to strong push 	 a person steps fast to the left due to strong push
A person perfoms a fast step to his left. 	 a person performs a fast step to his left
A standing person gets shoved from the right and stumbles to the left. 	 a standing person gets shoved from the right and stumbles to the left
A person walks clockwise in a circle. 	 a person walks clockwise in a circle
A person is making a jump around himself by 180 degrees. 	 a person is making a jump around himself by 180 degrees
Someone plays a single tone on a violin. 	 someone plays a single tone on a violin
A human plays a violin 	 a human plays a violin
A person plays the violin 	 a person plays the violin
A person plays the violette. 	 a person plays the violette
A person walks forward fast. 	 a person walks forward fast
a person is swimming 	 a person is swimming
Someone hits something with his fist 	 someone hits something with his fist
A person performs a right forward punch. 	 a person performs a right forward punch
A person is performing a punch with his right hand. 	 a person is performing a punch with his right hand
A person punching with his right arm in front of him. 	 a person punching with his right arm in front of him
Someone is punching with his right fist. 	 someone is punching with his right fist
Person stumbles forward. 	 person stumbles forward
A human stumbles 	 a human stumbles
A person trips a little. 	 a person trips a little
A person walks straight ahead and receives a slight push from the left. 	 a person walks straight ahead and receives a slight push from the left
a person walks forward and gets pushed to the right 	 a person walks forward and gets pushed to the right
A human jumps to the right while walking 	 a human jumps to the right while walking
A person walks 4 steps forward. 	 a person walks 4 steps forward
A person is dancing and jumping around. 	 a person is dancing and jumping around
A persons performs a 180° turn. 	 a persons performs a 180 degrees turn
human performs a turn to its left side 	 human performs a turn to its left side
A person walks a few steps, then halts 	 a person walks a few steps then halts
a person performs a high kick with his right foot 	 a person performs a high kick with his right foot
a man gives a high-kick 	 a man gives a high kick
someone walks backwards four steps 	 someone walks backwards 4 steps
a person walks backward 	 a person walks backward
A person turns 90° to the right at medium speed. 	 a person turns 90 degrees to the right at medium speed
A person turns 180° to the right. 	 a person turns 180 degrees to the right
A person does slowly takes to big steps forwards, swings around 180° on one foot and takes to big steps back to the starting point 	 a person does slowly takes to big steps forwards swings around 180 degrees on 1 foot and takes to big steps back to the starting point
A human runs around forming a lying eight 	 a human runs around forming a lying 8
a person walks in a circle 	 a person walks in a circle
A person plays the violin 	 a person plays the violin
A person walks four slow steps forward. 	 a person walks 4 slow steps forward
the person is running and then suddenly stopping 	 the person is running and then suddenly stopping
A person starts running for a short distance. 	 a person starts running for a short distance
a person jogs for some meters 	 a person jogs for some meters
A person stumbling backwards 	 a person stumbling backwards
a person gets pushed backwards 	 a person gets pushed backwards
A person walks forward. 	 a person walks forward
Someone slowly walks forward. 	 someone slowly walks forward
A human walks forward. 	 a human walks forward
A human very slowly walks a few steps forward 	 a human very slowly walks a few steps forward
A person is shoved to the right by someone. 	 a person is shoved to the right by someone
a person stands still and gets pushed to the right 	 a person stands still and gets pushed to the right
Somebody has been hit 	 somebody has been hit
A stationary human walks 2 meters straight ahead and then stops again. 	 a stationary human walks 2 m straight ahead and then stops again
Someone walks forward 	 someone walks forward
a person walks forward a few steps 	 a person walks forward a few steps
A person performs a slight kick with the left foot. 	 a person performs a slight kick with the left foot
someone gives a kick. 	 someone gives a kick
Somone is raising his fists in front of his upper body and doing a low kick with his left foot. 	 someone is raising his fists in front of his upper body and doing a low kick with his left foot
A walking human is being pushed. 	 a walking human is being pushed
A person walks forward when he gets shoved from his left and stumbles to his right before going back to his track. 	 a person walks forward when he gets shoved from his left and stumbles to his right before going back to his track
A person is walking forward avoiding a moving obstacle. 	 a person is walking forward avoiding a moving obstacle
A person is pushed to the right while slowly walking. 	 a person is pushed to the right while slowly walking
The human walks very slowly. Then something happens and the human perfoms a right jump. The human is trying to go back to his previous direction 	 the human walks very slowly then something happens and the human performs a right jump the human is trying to go back to his previous direction
A person walking in a curve to the right 	 a person walking in a curve to the right
A person walks forward 	 a person walks forward
A person stands with both arms stretched out 	 a person stands with both arms stretched out
A person makes a T. 	 a person makes a t
A person stands still and stretches his arms horizontal. 	 a person stands still and stretches his arms horizontal
The human is streching his arms 	 the human is stretching his arms
A person stands with arms spread out at shoulder height 	 a person stands with arms spread out at shoulder height
Someone is standing with his arms raised to the side. 	 someone is standing with his arms raised to the side
A human walks in a circle clockwise. 	 a human walks in a circle clockwise
A person walks in two counter-clockwise circles 	 a person walks in 2 counter clockwise circles
Subject walks in circle counterclockwise twice. 	 subject walks in circle counterclockwise twice
A human walks in a circle twice 	 a human walks in a circle twice
A person is walking two counter-clockwise circles 	 a person is walking 2 counter clockwise circles
a person walks in a circle to the left for two times 	 a person walks in a circle to the left for 2 times
A human performs a large side step to right down a small step. 	 a human performs a large side step to right down a small step
A person gets up from a floor. 	 a person gets up from a floor
A person playing the air violine 	 a person playing the air violin
a person plays the violin with its left hand 	 a person plays the violin with its left hand
Someone walks slowly backwards. 	 someone walks slowly backwards
a person walks backwards 	 a person walks backwards
A person slowly walks back taking 4 steps 	 a person slowly walks back taking 4 steps
A person performs a 180° turn to the left. 	 a person performs a 180 degrees turn to the left
a person walks forwards a few steps then turns 180 degrees to the left and keeps walking 	 a person walks forwards a few steps then turns 180 degrees to the left and keeps walking
A person's feet are dragged forward so he falls down on his back and stays lying. 	 a person is feet are dragged forward so he falls down on his back and stays lying
a human perfoming gymnatics moving forward few steps and truning 	 a human performing gymnastics moving forward few steps and turning
a human jumps while turning to its left hand side 	 a human jumps while turning to its left hand side
A human is preparing to go on all-fours. 	 a human is preparing to go on all fours
A person walks 2 steps forward, turns 180 degrees on the left foot and walks again 2 steps forward. 	 a person walks 2 steps forward turns 180 degrees on the left foot and walks again 2 steps forward
A person walks in a circle counterclockwise. 	 a person walks in a circle counterclockwise
A person walks 2 steps forward, turns 180 degrees on the right foot and walks again 2 steps forward. 	 a person walks 2 steps forward turns 180 degrees on the right foot and walks again 2 steps forward
a person walks forwards a few steps then turns 180 degrees to the right and keeps walking 	 a person walks forwards a few steps then turns 180 degrees to the right and keeps walking
A person jumps upwards. 	 a person jumps upwards
a person jumps up about 15 centimeters 	 a person jumps up about 15 centimeters
A person walks and makes a 90 degree left turn. 	 a person walks and makes a 90 degrees left turn
A person walks forward in a 90° curve to his left. 	 a person walks forward in a 90 degrees curve to his left
A person walks in a quarter circle. 	 a person walks in a quarter circle
A person walks in a circle clockwise. 	 a person walks in a circle clockwise
A person walks in a circle and looks facing down. 	 a person walks in a circle and looks facing down
A person walks a circle in the right direction 	 a person walks a circle in the right direction
The human walks a circle (right turn) 	 the human walks a circle right turn
A person walks two steps forward, turns 180 degree on the left foot, and walks two steps backward. 	 a person walks 2 steps forward turns 180 degrees on the left foot and walks 2 steps backward
A person walks straight forward. 	 a person walks straight forward
the person is first putting the right hand on the floor and then the right knee 	 the person is first putting the right hand on the floor and then the right knee
a person gets down on his knees 	 a person gets down on his knees
A person is walking forward. 	 a person is walking forward
A person is walking straight forward. 	 a person is walking straight forward
A person walks straight and walks afterwards upstairs. 	 a person walks straight and walks afterwards upstairs
A person walks forward against resistense. 	 a person walks forward against resistance
a person walks up a ramp 	 a person walks up a ramp
A person walks. 	 a person walks
A person is loosening and stretching. 	 a person is loosening and stretching
A person walks forward, gets pushed from the left and performs a sidestep. 	 a person walks forward gets pushed from the left and performs a sidestep
A person turns right 	 a person turns right
A person walks a quarter circle clockwise. 	 a person walks a quarter circle clockwise
A person turns 90 degrees to his right. 	 a person turns 90 degrees to his right
Somone walks a quarter circle to the right. 	 someone walks a quarter circle to the right
A human  is doing the chicken dance 	 a human is doing the chicken dance
Subject is walking placing its feet on objects 	 subject is walking placing its feet on objects
A person walking very carefully above a platform while looking at the ground. 	 a person walking very carefully above a platform while looking at the ground
A person walks over stepping stones. 	 a person walks over stepping stones
a person walks over some obstacles 	 a person walks over some obstacles
A person walks over an obstacle. 	 a person walks over an obstacle
The human walks like a alcoholized person 	 the human walks like a alcoholized person
A human evading a punch 	 a human evading a punch
A persons leans back while holding his hands up 	 a persons leans back while holding his hands up
A person is in a fighting position and avoids a punch. 	 a person is in a fighting position and avoids a punch
some one plays boxing and avoids a attack on the face. 	 some 1 plays boxing and avoids a attack on the face
Person walks in a circle 	 person walks in a circle
a person playing baskeball 	 a person playing baseball
a person walks forward, turns around and walks back 	 a person walks forward turns around and walks back
Subject walks forward spins around and walks backwards. 	 subject walks forward spins around and walks backwards
A person takes two steps forward, turns 180 degrees to the right and takes two steps back to the initial position. 	 a person takes 2 steps forward turns 180 degrees to the right and takes 2 steps back to the initial position
A person performs a jump while turning 180 degrees to the left. 	 a person performs a jump while turning 180 degrees to the left
A persons performs a fast 180° turn 	 a persons performs a fast 180 degrees turn
Someone is walking forward starting with the right leg, then turning around his left side facing backwards and doing another two steps. 	 someone is walking forward starting with the right leg then turning around his left side facing backwards and doing another 2 steps
a person walks forwards a few steps and then turns 180 degrees to the left and walks back a few meters again 	 a person walks forwards a few steps and then turns 180 degrees to the left and walks back a few m again
A man jump down the steps and try to keep balance 	 a man jump down the steps and try to keep balance
Person waves his hand. 	 person waves his hand
A person waves with their left hand. 	 a person waves with their left hand
A person waves goodbye with his left hand. 	 a person waves goodbye with his left hand
A human is whiping vertically in front of his body 	 a human is whining vertically in front of his body
a person walks forward 	 a person walks forward
A person walks 4 steps forward in a straight line. 	 a person walks 4 steps forward in a straight line
A person walkes forward. 	 a person walks forward
the person is slowly walking forward 	 the person is slowly walking forward
A person is slowly walking forwad. 	 a person is slowly walking forward
A person walks very slowly. 	 a person walks very slowly
the person is waving the right hand 	 the person is waving the right hand
a man is wawing with his right hand 	 a man is waving with his right hand
A person dances one part of a couple dance. 	 a person dances 1 part of a couple dance
A human performs 5 times the steps of a waltz dance while it is holding its hands like it is leading a partner with its hands. 	 a human performs 5 times the steps of a waltz dance while it is holding its hands like it is leading a partner with its hands
Somebody balances something in a small area. 	 somebody balances something in a small area
A persons walks fast straightforward 	 a persons walks fast straightforward
A person is walking forward. 	 a person is walking forward
A person walks fast. 	 a person walks fast
a person walks forward a few steps 	 a person walks forward a few steps
Someone makes a sidestep to the left 	 someone makes a sidestep to the left
A person gets pushed from his right side. 	 a person gets pushed from his right side
a person walks a quarter circle 	 a person walks a quarter circle
A person takes four steps back. 	 a person takes 4 steps back
A person does 4 steps backwards slowly. 	 a person does 4 steps backwards slowly
A person walks forward, turns on the spot and walks back. 	 a person walks forward turns on the spot and walks back
a person walks forwards a few steps then turns 180 degrees to the right and keeps walking 	 a person walks forwards a few steps then turns 180 degrees to the right and keeps walking
a person walks forward 	 a person walks forward
A person walks and turns to the left. 	 a person walks and turns to the left
A person walking in a curve to the left. 	 a person walking in a curve to the left
A person turns left. 	 a person turns left
Someone is moving in a circle. 	 someone is moving in a circle
a person walks to the left performing a quarter circle to the left 	 a person walks to the left performing a quarter circle to the left
A person turns left. 	 a person turns left
A person walks forwards slowly 	 a person walks forwards slowly
A person walks forward with medium speed. 	 a person walks forward with medium speed
Subject walks in a circle clockwise twice. 	 subject walks in a circle clockwise twice
A human performs tight right curves doing two full rounds 	 a human performs tight right curves doing 2 full rounds
a person walks a circle to the right two time 	 a person walks a circle to the right 2 time
A person walks in a circle two times. 	 a person walks in a circle 2 times
a human is walking in circle to the right, as if he is walking around an object. 	 a human is walking in circle to the right as if he is walking around an object
a person starts running quickly to the right front 	 a person starts running quickly to the right front
A person walks forward, turns quickly on the spot and walks a couple of steps back 	 a person walks forward turns quickly on the spot and walks a couple of steps back
A person goes 5 steps, two of them forward, and then, with the weight on the left foot rotates once on its axis by 180 degrees, and returns to its starting position. 	 a person goes 5 steps 2 of them forward and then with the weight on the left foot rotates once on its axis by 180 degrees and returns to its starting position
a person performs a 180 degree turn on one leg. 	 a person performs a 180 degrees turn on 1 leg
a person walks forwards a few steps and then turns 180 degrees to the left and walks back a few meters again 	 a person walks forwards a few steps and then turns 180 degrees to the left and walks back a few m again
human walks upstairs 	 human walks upstairs
A human walks forwards 	 a human walks forwards
Someone is going up the stairs. 	 someone is going up the stairs
A person climbs the stairs 	 a person climbs the stairs
A person walks up a hill forward. 	 a person walks up a hill forward
A person walks up a hill. 	 a person walks up a hill
A person walks up stairs. 	 a person walks up stairs
Someone walks up a slope. 	 someone walks up a slope
A person walks up a slope 	 a person walks up a slope
A person moves objects around 	 a person moves objects around
a person goes down on all fours and starts crawling 	 a person goes down on all fours and starts crawling
A standing person going down on his knees and hands to crawl forward. 	 a standing person going down on his knees and hands to crawl forward
human kneels down and crawls on the ground 	 human kneels down and crawls on the ground
A person stomps the ground with the left foot 	 a person stomps the ground with the left foot
A person runs forward 	 a person runs forward
Someone runs forward 	 someone runs forward
a person jogs some meters 	 a person jogs some meters
A person running forwards. 	 a person running forwards
human goes in a circle counterclockwise 	 human goes in a circle counterclockwise
A human is walking in a circle to its left. 	 a human is walking in a circle to its left
A person walks four fast steps forward. 	 a person walks 4 fast steps forward
A person walks and stops 	 a person walks and stops
a human walk in a circle. 	 a human walk in a circle
a person walks a circle to the right 	 a person walks a circle to the right
A person is absorbing a puch with the left hand while holding the hands up. 	 a person is absorbing a much with the left hand while holding the hands up
Someone in fighting stance is ducking down backwards. 	 someone in fighting stance is ducking down backwards
a person dodges a hit 	 a person dodges a hit
a person jumps on his hands and jumps back on his feet 	 a person jumps on his hands and jumps back on his feet
the person is performing a circular motion with the left hand 	 the person is performing a circular motion with the left hand
A person is wiping something with his left hand. 	 a person is wiping something with his left hand
A person wipes an object with his left arm. 	 a person wipes an object with his left arm
the person is waving the left hand 	 the person is waving the left hand
A standing person waves with his left hand. 	 a standing person waves with his left hand
A human is performing a whiping movement in front of its head 	 a human is performing a whining movement in front of its head
a person waves with its left hand 	 a person waves with its left hand
A person waves with his left hand. 	 a person waves with his left hand
A person performs a complicated sequence using both hands. 	 a person performs a complicated sequence using both hands
A person walks clockwise in a circle. 	 a person walks clockwise in a circle
human goes in a circle clockwise 	 human goes in a circle clockwise
Someone walks a full circle to the right. 	 someone walks a full circle to the right
The human subject kneels down on the floor. 	 the human subject kneels down on the floor
A person kneels down. 	 a person kneels down
Someone walks in a circle to the left. 	 someone walks in a circle to the left
A person goes to the right. 	 a person goes to the right
the person steps to the left 	 the person steps to the left
a human makes a step to the left 	 a human makes a step to the left
A human steps over an obstacle with a large step. 	 a human steps over an obstacle with a large step
A person stops for a moment and then runs to the left. 	 a person stops for a moment and then runs to the left
A person walks forward 4 steps. 	 a person walks forward 4 steps
A person walks down a set of stairs 	 a person walks down a set of stairs
A person walks down some stairs. 	 a person walks down some stairs
A person walks forward down a small hill. 	 a person walks forward down a small hill
a person is going down the stairs 	 a person is going down the stairs
A person performs swiping motions using the right hand. 	 a person performs swiping motions using the right hand
Person is turning left 	 person is turning left
a person walks to the left performing a 90 degrees turn and walking in a quarter circle 	 a person walks to the left performing a 90 degrees turn and walking in a quarter circle
The human perfoms a left turn 	 the human performs a left turn
a person takes a left turn of 90 degrees 	 a person takes a left turn of 90 degrees
A human walks slowly backward. 	 a human walks slowly backward
A person makes a throwing gesture with the right hand. 	 a person makes a throwing gesture with the right hand
Someone strikes out and throws something to the floor using the right hand. 	 someone strikes out and throws something to the floor using the right hand
A person walks 2 steps forward, turns 180 degrees on the left foot and walks again 2 steps forward. 	 a person walks 2 steps forward turns 180 degrees on the left foot and walks again 2 steps forward
A person is doing a backward roll. 	 a person is doing a backward roll
the person makes a u turn while walking forward 	 the person makes a u turn while walking forward
A human performs a tight 180° turn on the right foot while balancing with the right arm 	 a human performs a tight 180 degrees turn on the right foot while balancing with the right arm
a person walks forward and after a few steps turn 180 degrees to the right and does a few more steps 	 a person walks forward and after a few steps turn 180 degrees to the right and does a few more steps
Somebody turns swinging around clockwise. 	 somebody turns swinging around clockwise
Someone jogs a short distance. 	 someone jogs a short distance
Someone runs forward 	 someone runs forward
A human is making a 180 degrees turn. 	 a human is making a 180 degrees turn
a person walks straight some steps turn left 180 degrees and keeps on walking 	 a person walks straight some steps turn left 180 degrees and keeps on walking
A person takes two steps forwards, turns around on one foot and then takes another two steps. 	 a person takes 2 steps forwards turns around on 1 foot and then takes another 2 steps
A person is holding up his arms on the height of his hip and bending a bit forward while looking around with his head and swinging a bit left and right with his upper body. 	 a person is holding up his arms on the height of his hip and bending a bit forward while looking around with his head and swinging a bit left and right with his upper body
A person runs forward. 	 a person runs forward
Person running a few steps 	 person running a few steps
A human runs five steps forward 	 a human runs 5 steps forward
A human runs approximately 2 meters forward. 	 a human runs approximately 2 m forward
A person waves both hands. 	 a person waves both hands
A standing person waves with both hands. 	 a standing person waves with both hands
A person walks and turns to the left 	 a person walks and turns to the left
Someone walks a left turn 	 someone walks a left turn
Person walking backwards 	 person walking backwards
human goes backwards starting with left 	 human goes backwards starting with left
A person is walking backwards. 	 a person is walking backwards
a person walks backwards 	 a person walks backwards
A human sprints 	 a human sprints
A person makes a few fast steps forward, a bit like running. 	 a person makes a few fast steps forward a bit like running
A person is running a few steps forward. 	 a person is running a few steps forward
The human is running 	 the human is running
Someone starts running and then stops. 	 someone starts running and then stops
A person is playing violin. 	 a person is playing violin
A person makes a sharp turn. 	 a person makes a sharp turn
A person walking forwards, then turning on the right foot and walking back again. 	 a person walking forwards then turning on the right foot and walking back again
A person stirs something 	 a person stirs something
Someone stirs with the left hand 	 someone stirs with the left hand
Subject walks forward. 	 subject walks forward
A person jumps about 20 cm high. 	 a person jumps about 20 centimeters high
Someone is jumping up while standing. 	 someone is jumping up while standing
a human jumps on the spot 	 a human jumps on the spot
A person walks 4 steps slowly forward. 	 a person walks 4 steps slowly forward
A person walks forward slowly. 	 a person walks forward slowly
big jump to the front 	 big jump to the front
A persons walks and then does a U-turn on the spot 	 a persons walks and then does a u turn on the spot
A person turns on his left foot. 	 a person turns on his left foot
a person walks forward takes a 180 degree turn to the left and walks some more steps 	 a person walks forward takes a 180 degrees turn to the left and walks some more steps
A person shakes the bent arms and the head like an eating chicken. 	 a person shakes the bent arms and the head like an eating chicken
A person walks forwards cautiously.. 	 a person walks forwards cautiously
Somebody walks comfortable. 	 somebody walks comfortable
A human does a left-handed boxing jab. 	 a human does a left handed boxing jab
Someone punches with the left fist 	 someone punches with the left fist
A person goes into a boxing position and performs a punch with it's left hand. 	 a person goes into a boxing position and performs a punch with it is left hand
A person hits something with its left hand 	 a person hits something with its left hand
A human is performing a straight punch to the face with the left arm, while the right arm stays up in defence position 	 a human is performing a straight punch to the face with the left arm while the right arm stays up in defence position
A human lifts his hands to the chest and boxes with its left hand once. 	 a human lifts his hands to the chest and boxes with its left hand once
A human punches with left hand. 	 a human punches with left hand
A person turns left. 	 a person turns left
human walks about five steps forward starting with the right leg 	 human walks about 5 steps forward starting with the right leg
A person walks without a hurry. 	 a person walks without a hurry
A human moves 4 steps forward at a normal pace. 	 a human moves 4 steps forward at a normal pace
a person walks forwards 	 a person walks forwards
A person walks forwards. 	 a person walks forwards
A person is placing a pictures on a wall. 	 a person is placing a pictures on a wall
a person starts sprinting and stops again. 	 a person starts sprinting and stops again
